"Balassi-Balint_A-Szentharomsagnak-eslo.txt-jav" "Balassi-Balint_A-Szentharomsagnak-harmadik.txt-jav" "Balassi-Balint_A-Szentharomsagnak-kinek.txt-jav" "Balassi-Balint_A-te-nagy-nevedert.txt-jav" "Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav" "Balassi-Balint_Adj-mar-csendesseget.txt-jav" "Balassi-Balint_Aldj-meg-minket.txt-jav" "Balassi-Balint_Aldott-Julia.txt-jav" "Balassi-Balint_Aldott-szep-punkosdnek.txt-jav" "Balassi-Balint_Amely-keresztyen.txt-jav" "Balassi-Balint_Az-en-jo-Istenem.txt-jav" "Balassi-Balint_Az-en-szerelmesem.txt-jav" "Balassi-Balint_Beteges-lelkem.txt-jav" "Balassi-Balint_Bezzeg-nagy-bolondsag.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-nagy-haragod.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-2.txt-jav" "Balassi-Balint_Cupido-szivemben.txt-jav" "Balassi-Balint_Csak-bubanat-immar.txt-jav" "Balassi-Balint_Csodalvan-egy-furdot.txt-jav" "Balassi-Balint_Csokolvan-e-minap.txt-jav" "Gergei-Albert_Argirus-historiaja-1.txt-jav" "Gergei-Albert_Argirus-historiaja-2.txt-jav" "Gergei-Albert_Argirus-historiaja-3.txt-jav" "Toth-Istvan_Diarium-1.txt-jav" "Toth-Istvan_Diarium-10.txt-jav" "Toth-Istvan_Diarium-11.txt-jav" "Toth-Istvan_Diarium-12.txt-jav" "Toth-Istvan_Diarium-2.txt-jav" "Toth-Istvan_Diarium-3.txt-jav" "Toth-Istvan_Diarium-4.txt-jav" "Toth-Istvan_Diarium-5.txt-jav" "Toth-Istvan_Diarium-6.txt-jav" "Toth-Istvan_Diarium-7.txt-jav" "Toth-Istvan_Diarium-8.txt-jav" "Toth-Istvan_Diarium-9.txt-jav" "Zrinyi-Miklos_Arianna-sirasa.txt-jav" "Zrinyi-Miklos_Fantasia-poetica.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav" "Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav"
"chak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.310800310800311 0.421432871763998 0.22490863086871 0.0969227041434456 0.217627856365615 0.405534351145038 0.317376355461518 0.236854571293226 0.172711571675302 0.213479719426654 0.257611241217799 0.341386554621849 0.200114351057747 0.163360560093349 0.221456692913386 0.19047619047619 0.217391304347826 0.175438596491228
"isten" 0.29673590504451 0.497512437810945 0 0 0 0 0 0 0.431034482758621 0 0.213219616204691 0 0.280898876404494 0 0.17825311942959 0.307692307692308 0 0 0 0 0 0 0 0.0746268656716418 0 0 0.175284837861525 0.0471475719000471 0.0380517503805175 0 0 0.170648464163823 0 0.0807971990304336 0.0647249190938511 0 0 0.0777000777000777 0.120409391932571 0.22490863086871 0 0.0544069640914037 0.333969465648855 0.132240148108966 0.213169114163903 0.444115470022206 0.152485513876182 0.163934426229508 0.210084033613445 0.5431675242996 0.116686114352392 0.172244094488189 0.054421768707483 0.244565217391304 0
"vit„" 0 0 1.6 0 0.313479623824451 0 0 0 0.862068965517241 0 0 0 0 0.413223140495868 0 0 0 0 0 0 0 0 0.031791448100461 0 0 0.294767870302137 0.0876424189307625 0.235737859500236 0.45662100456621 0.167014613778706 0.361772686162195 0.170648464163823 0.272603362108133 0.323188796121734 0.194174757281553 0.306882946076282 0.173711638679792 0 0 0.0562271577171774 0.0242306760358614 0.0544069640914037 0.0477099236641221 0.0264480296217932 0 0 0.0304971027752364 0.140515222482436 0.183823529411765 0.0857632933104631 0.163360560093349 0.0738188976377953 0.0816326530612245 0 0
"maga" 0 0 0 0 0 0 0 0 0 0 0 0.307692307692308 0 0 0 0 0 0 0 0 0 0 0.031791448100461 0.149253731343284 0 0.128960943257185 0.0292141396435875 0 0.15220700152207 0.0417536534446764 0.0602954476936991 0.136518771331058 0.0908677873693776 0.134661998384056 0.0970873786407767 0.131521262604121 0.173711638679792 0.233100233100233 0.0602046959662854 0.0562271577171774 0.411921492609644 0.326441784548422 0.119274809160305 0.0528960592435864 0.0947418285172904 0.148038490007402 0.152485513876182 0.210772833723653 0.157563025210084 0.171526586620926 0.163360560093349 0.0984251968503937 0.19047619047619 0.0815217391304348 0
"sz" 0.29673590504451 0 0.266666666666667 0 0 0 0 0 0 0 0.213219616204691 0 0 0 0 0.307692307692308 0.394477317554241 0.413223140495868 0 0.150602409638554 0.510204081632653 0 0.031791448100461 0.0746268656716418 0 0.110537951363301 0.146070698217937 0.424328147100424 0.228310502283105 0.0417536534446764 0.211034066927947 0.136518771331058 0.181735574738755 0.0538647993536224 0.161812297734628 0.131521262604121 0.115807759119861 0.0777000777000777 0.120409391932571 0.0843407365757661 0.0726920281075842 0.0816104461371056 0.119274809160305 0.132240148108966 0.118427285646613 0.222057735011103 0.121988411100945 0.0702576112412178 0.105042016806723 0.0857632933104631 0.0933488914819137 0.0738188976377953 0.217687074829932 0.135869565217391 0.087719298245614
"mellÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155400155400155 0.0602046959662854 0.449817261737419 0.193845408286891 0.163220892274211 0.190839694656489 0.264480296217932 0.213169114163903 0.148038490007402 0.304971027752364 0.163934426229508 0.288865546218487 0.200114351057747 0.163360560093349 0.270669291338583 0.0816326530612245 0.380434782608696 0.175438596491228
"zrini" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0417536534446764 0 0 0 0 0 0 0 0 0 0 0.16961473225103 0.244831338411317 0.0954198473282443 0.0528960592435864 0.0473709142586452 0.444115470022206 0.152485513876182 0.304449648711944 0.420168067226891 0.171526586620926 0.373395565927655 0.393700787401575 0.326530612244898 0.217391304347826 0
"d„" 0 0 0.533333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.510204081632653 0 0.0476871721506915 0 0 0.0368459837877671 0.0292141396435875 0.0942951438000943 0.0380517503805175 0 0.0904431715405487 0.136518771331058 0.0454338936846888 0 0.0647249190938511 0.0438404208680403 0.0868558193398958 0 0.0602046959662854 0.0562271577171774 0.460382844681367 0.244831338411317 0.0238549618320611 0.0793440888653795 0.118427285646613 0.148038490007402 0.0304971027752364 0.140515222482436 0.105042016806723 0.228702115494568 0.396732788798133 0.31988188976378 0.136054421768707 0.217391304347826 0
"uagÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.541842263696568 0.196795052010121 0.0484613520717228 0.353645266594124 0.286259541984733 0.317376355461518 0.189483657034581 0.148038490007402 0.304971027752364 0.351288056206089 0.157563025210084 0.142938822184105 0.163360560093349 0.0492125984251969 0.217687074829932 0.108695652173913 0.526315789473684
"ki„" 0.593471810089021 0 0.533333333333333 0 0 0 0.657894736842105 0.21505376344086 0.431034482758621 0 0.426439232409382 0 0 0 0 0 0.394477317554241 0.413223140495868 0.239808153477218 0.150602409638554 0 0 0.0794786202511524 0.149253731343284 0 0.147383935151069 0.11685655857435 0.0471475719000471 0 0.0835073068893528 0.0602954476936991 0 0 0 0 0.0438404208680403 0.144759698899826 0.155400155400155 0.0602046959662854 0.140567894292944 0.145384056215168 0.217627856365615 0.0238549618320611 0.211584236974345 0.142112742775936 0.0493461633358006 0.0304971027752364 0.0936768149882904 0.183823529411765 0 0.233372228704784 0.147637795275591 0.19047619047619 0.244565217391304 0
"tt" 0 0 0 0 0 0 0 0 0 0 0.213219616204691 0 0 0 0 0 0.19723865877712 0 0.959232613908873 0 0 0.625 0.0635828962009219 0.149253731343284 0.404312668463612 0.221075902726603 0.292141396435875 0.377180575200377 0.342465753424658 0.334029227557411 0.422068133855894 0.170648464163823 0.408905043162199 0.323188796121734 0.161812297734628 0.306882946076282 0.260567458019687 0 0 0.0562271577171774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kir„" 0.29673590504451 0 0.266666666666667 0 0 0 0 0 0 0 0 0 0 0.413223140495868 0 0 0 0 0 0 0 0 0.762994754411063 0.0746268656716418 0.134770889487871 0.313190862196021 0.379783815366637 0.141442715700141 0.15220700152207 0.0417536534446764 0.211034066927947 0.068259385665529 0.0454338936846888 0 0.0323624595469256 0.219202104340202 0.202663578459757 0 0 0.0843407365757661 0.0242306760358614 0 0.0715648854961832 0 0 0 0 0.0234192037470726 0 0.0571755288736421 0 0.0246062992125984 0 0.0271739130434783 0
"uan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0.120409391932571 0.112454315434355 0.121153380179307 0.136017410228509 0.190839694656489 0.158688177730759 0.260540028422549 0.123365408339502 0.0914913083257091 0.257611241217799 0.315126050420168 0.28587764436821 0.210035005834306 0.31988188976378 0.353741496598639 0.16304347826087 0.175438596491228
"ellens„" 0.29673590504451 0 0.266666666666667 0.520833333333333 0 0 0 0 0 0 0.852878464818763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.128960943257185 0.058428279287175 0.141442715700141 0.228310502283105 0.125260960334029 0.120590895387398 0.170648464163823 0.272603362108133 0.296256396444923 0.194174757281553 0.306882946076282 0.144759698899826 0 0 0.0562271577171774 0.145384056215168 0.163220892274211 0.0477099236641221 0.105792118487173 0.0710563713879678 0.123365408339502 0.0304971027752364 0.0468384074941452 0.078781512605042 0.114351057747284 0.0233372228704784 0.123031496062992 0.163265306122449 0.0815217391304348 0
"kegÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.388500388500388 0.361228175797712 0.112454315434355 0.16961473225103 0.136017410228509 0.357824427480916 0.0793440888653795 0.331596399810516 0.222057735011103 0.121988411100945 0.163934426229508 0.078781512605042 0.257289879931389 0.233372228704784 0.221456692913386 0 0.135869565217391 0.789473684210526
"mit" 0 0 0 0 0 0.529100529100529 0 0 0 0 0 0.307692307692308 0 0.413223140495868 0 0 0.19723865877712 0.413223140495868 0 0.150602409638554 0 0 0.158957240502305 0.149253731343284 0.134770889487871 0 0.058428279287175 0.0471475719000471 0 0.0835073068893528 0.0301477238468496 0.068259385665529 0.0454338936846888 0.0269323996768112 0.226537216828479 0 0.289519397799653 0.0777000777000777 0.240818783865141 0.0281135788585887 0.0242306760358614 0.353645266594124 0.310114503816794 0.238032266596139 0.0947418285172904 0.074019245003701 0.0914913083257091 0.0702576112412178 0.0262605042016807 0.0857632933104631 0.0700116686114352 0.0492125984251969 0.244897959183673 0.108695652173913 0
"ual" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.466200466200466 0.0602046959662854 0.0562271577171774 0.218076084322753 0.217627856365615 0.190839694656489 0.158688177730759 0.284225485551871 0.320750061682704 0.0914913083257091 0.210772833723653 0.262605042016807 0.228702115494568 0.233372228704784 0.270669291338583 0.108843537414966 0.0543478260869565 0.087719298245614
"j„≥" 0 0.995024875621891 1.33333333333333 0 0.626959247648903 0.529100529100529 0 0 2.1551724137931 0 0.852878464818763 0.615384615384615 0.561797752808989 0.413223140495868 0 0.307692307692308 0.19723865877712 0.206611570247934 0.719424460431655 0.301204819277108 0 0.3125 0.111270068351613 0.0746268656716418 0 0.276344878408254 0.262927256792287 0.188590287600189 0.190258751902588 0.45929018789144 0.241181790774797 0.170648464163823 0.0908677873693776 0.161594398060867 0.194174757281553 0.131521262604121 0.144759698899826 0 0 0 0 0 0 0.0264480296217932 0 0 0.0304971027752364 0 0 0 0 0 0 0 0
"uel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.310800310800311 0 0.140567894292944 0.387690816573782 0.0816104461371056 0.286259541984733 0.264480296217932 0.189483657034581 0.148038490007402 0.0914913083257091 0.187353629976581 0.262605042016807 0.485991995425958 0.14002333722287 0 0.108843537414966 0.244565217391304 0.087719298245614
"mikor" 0 0 0 0 0 0 0.657894736842105 0.21505376344086 0 0 0 0 0.280898876404494 0 0 0 0 0 0.479616306954436 0.150602409638554 0 0.3125 0.031791448100461 0 0.134770889487871 0.128960943257185 0.058428279287175 0.0471475719000471 0.0380517503805175 0 0 0.0341296928327645 0.0454338936846888 0.0807971990304336 0 0.131521262604121 0.0579038795599305 0 0 0.0562271577171774 0.242306760358614 0.163220892274211 0.190839694656489 0.158688177730759 0.165798199905258 0.0986923266716013 0.121988411100945 0.140515222482436 0.131302521008403 0.343053173241852 0.0700116686114352 0.172244094488189 0.054421768707483 0.16304347826087 0.175438596491228
"uala" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155400155400155 0 0.112454315434355 0.290768112430337 0.272034820457018 0.21469465648855 0.317376355461518 0.118427285646613 0.148038490007402 0.396462336078073 0.187353629976581 0.183823529411765 0.171526586620926 0.186697782963827 0.0984251968503937 0.054421768707483 0.271739130434783 0
"kez„" 0 0 0.266666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0.307692307692308 0.19723865877712 0.413223140495868 0 0.150602409638554 0 0 0.127165792401844 0 0 0.0184229918938836 0.0292141396435875 0 0.15220700152207 0.0417536534446764 0.0301477238468496 0.068259385665529 0.0454338936846888 0.134661998384056 0 0.0438404208680403 0.0579038795599305 0.0777000777000777 0.120409391932571 0.0562271577171774 0.314998788466198 0.272034820457018 0.0715648854961832 0.0528960592435864 0.0473709142586452 0.0986923266716013 0.0304971027752364 0.163934426229508 0.131302521008403 0.114351057747284 0.186697782963827 0.31988188976378 0.0816326530612245 0.0543478260869565 0
"fegÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155400155400155 0 0.281135788585887 0.242306760358614 0.217627856365615 0.0954198473282443 0.105792118487173 0.165798199905258 0.345423143350604 0.0609942055504727 0.0468384074941452 0.131302521008403 0.314465408805031 0.350058343057176 0.196850393700787 0.108843537414966 0.190217391304348 0
"b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.150602409638554 0 0 0 0 0 0.0552689756816507 0.058428279287175 0.0942951438000943 0.0380517503805175 0 0.0602954476936991 0 0.0908677873693776 0.0538647993536224 0.0647249190938511 0.0876808417360807 0.0579038795599305 0.233100233100233 0.180614087898856 0.22490863086871 0.193845408286891 0.108813928182807 0.262404580152672 0.105792118487173 0.189483657034581 0.0986923266716013 0.0914913083257091 0.117096018735363 0.078781512605042 0.114351057747284 0.0700116686114352 0.0984251968503937 0.136054421768707 0.244565217391304 0.175438596491228
"groff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.276344878408254 0.204498977505112 0.0942951438000943 0.190258751902588 0.542797494780793 0.331624962315345 0.136518771331058 0.227169468423444 0.269323996768112 0.323624595469256 0.613765892152565 0.318471337579618 0 0 0 0 0 0 0 0 0.0246730816679003 0.0304971027752364 0 0 0.0571755288736421 0 0 0 0 0
"ggel" 0 0.995024875621891 0 0.520833333333333 0 0 0 0 0.431034482758621 0 0 0 0.280898876404494 0 0 0 0.19723865877712 0.206611570247934 0 0 0 0 0.0635828962009219 0.0746268656716418 0 0.184229918938836 0.0292141396435875 0 0.076103500761035 0.125260960334029 0.0904431715405487 0 0.0454338936846888 0.107729598707245 0.226537216828479 0.131521262604121 0.115807759119861 0.0777000777000777 0 0.0562271577171774 0.145384056215168 0.0544069640914037 0.0238549618320611 0 0.118427285646613 0.222057735011103 0.121988411100945 0.0702576112412178 0.105042016806723 0.343053173241852 0.0700116686114352 0.147637795275591 0 0.0543478260869565 0
"azt" 0.29673590504451 0.497512437810945 0 0 0.313479623824451 0 0 0.21505376344086 0 0 0 0.923076923076923 0 0 0.35650623885918 0 0 0 0.239808153477218 0.150602409638554 0 0 0.429184549356223 0.597014925373134 0.134770889487871 0.202652910832719 0.11685655857435 0.0942951438000943 0.0380517503805175 0.0835073068893528 0.0904431715405487 0.0341296928327645 0.181735574738755 0.0538647993536224 0.0970873786407767 0.0876808417360807 0.202663578459757 0 0 0.168681473151532 0 0.0272034820457018 0 0 0 0 0.0609942055504727 0.0702576112412178 0.0525210084033613 0.028587764436821 0.0466744457409568 0.0738188976377953 0 0 0
"hanem" 0 0 0.266666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031791448100461 0 0 0.147383935151069 0.35056967572305 0.188590287600189 0.15220700152207 0.208768267223382 0.150738619234248 0.068259385665529 0.136301681054066 0.107729598707245 0.258899676375405 0.219202104340202 0.0868558193398958 0.0777000777000777 0.0602046959662854 0.140567894292944 0.0242306760358614 0.0816104461371056 0.0954198473282443 0.211584236974345 0 0.0493461633358006 0.0914913083257091 0.0702576112412178 0.0262605042016807 0.114351057747284 0.0466744457409568 0.0246062992125984 0.054421768707483 0.0271739130434783 0.087719298245614
"hÂ" 0 0 0 0.520833333333333 0 0 0 0 0 0.602409638554217 0 0 0.280898876404494 0 0.35650623885918 0 0 0 0.239808153477218 0.150602409638554 0 0 0.0158957240502305 0 0 0.147383935151069 0.0876424189307625 0 0.0380517503805175 0 0.0301477238468496 0.204778156996587 0 0 0.0323624595469256 0.0876808417360807 0.0579038795599305 0.0777000777000777 0 0.140567894292944 0.121153380179307 0.0544069640914037 0.0954198473282443 0.132240148108966 0.284225485551871 0.222057735011103 0.121988411100945 0.117096018735363 0.0525210084033613 0.171526586620926 0.0933488914819137 0.221456692913386 0.0816326530612245 0.0271739130434783 0
"val" 0 0 0.266666666666667 0 0 1.05820105820106 1.31578947368421 0 0.862068965517241 0 0 0 0.280898876404494 0.413223140495868 0 0 0.19723865877712 0.206611570247934 0.479616306954436 0 0 0 0.158957240502305 0.0746268656716418 0 0.0921149594694178 0.321355536079462 0.282885431400283 0.570776255707763 0 0.241181790774797 0.37542662116041 0.408905043162199 0.188526797737678 0.161812297734628 0.219202104340202 0.0868558193398958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kit" 0.29673590504451 0 1.06666666666667 0 0.313479623824451 1.05820105820106 0 0.43010752688172 0 1.20481927710843 0.426439232409382 0 0 0.413223140495868 0.35650623885918 0 0 0 0.239808153477218 0.150602409638554 0 0 0.111270068351613 0.0746268656716418 0 0.0736919675755343 0.0292141396435875 0 0.076103500761035 0.0835073068893528 0.120590895387398 0.068259385665529 0 0.0269323996768112 0.129449838187702 0 0.0289519397799653 0.0777000777000777 0 0.0281135788585887 0.121153380179307 0.0816104461371056 0.166984732824427 0.158688177730759 0.0473709142586452 0 0.0609942055504727 0.0468384074941452 0.183823529411765 0.228702115494568 0.116686114352392 0.0492125984251969 0.0816326530612245 0.0815217391304348 0.263157894736842
"on" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155400155400155 0.0602046959662854 0.196795052010121 0.0242306760358614 0.163220892274211 0.262404580152672 0.238032266596139 0.189483657034581 0.123365408339502 0.152485513876182 0.210772833723653 0.367647058823529 0.228702115494568 0.116686114352392 0.0984251968503937 0.163265306122449 0.108695652173913 0.263157894736842
"igen" 0 0 0 0 0 0 0 0.21505376344086 0 0 0 0 0.280898876404494 0 0.17825311942959 0.307692307692308 0.591715976331361 0.619834710743802 0.239808153477218 0.150602409638554 0 0.625 0.174852964552535 0.0746268656716418 0 0.0921149594694178 0 0 0.0380517503805175 0.0835073068893528 0 0.068259385665529 0.0908677873693776 0.134661998384056 0.161812297734628 0.131521262604121 0.0579038795599305 0.0777000777000777 0.120409391932571 0.0562271577171774 0.0484613520717228 0.136017410228509 0.119274809160305 0.0528960592435864 0.0710563713879678 0.0493461633358006 0.0609942055504727 0.0936768149882904 0.131302521008403 0.0571755288736421 0.0933488914819137 0.0984251968503937 0.136054421768707 0.108695652173913 0
"besz„" 0 0 0 0 0.313479623824451 0 0 0 0 0 0 0.307692307692308 0.280898876404494 0 0.17825311942959 0 0 0 0 0.301204819277108 0 0 0.33381020505484 0.149253731343284 0.134770889487871 0.128960943257185 0.058428279287175 0 0 0 0 0.0341296928327645 0.0454338936846888 0.107729598707245 0.258899676375405 0.0876808417360807 0.144759698899826 0 0.120409391932571 0.0843407365757661 0.0242306760358614 0.108813928182807 0.0477099236641221 0.0528960592435864 0.0236854571293226 0.0246730816679003 0.0304971027752364 0.0936768149882904 0.0262605042016807 0.114351057747284 0.14002333722287 0.0738188976377953 0.136054421768707 0.108695652173913 0
"gyÂ" 0 0 0.266666666666667 0.520833333333333 0 0 0 0 0 0 0 0 0 0 0.35650623885918 0 0 0 0.479616306954436 0 0 0 0.0158957240502305 0 0 0.350036845983788 0.262927256792287 0.33003300330033 0.15220700152207 0.292275574112735 0.211034066927947 0.204778156996587 0.181735574738755 0.242391597091301 0.226537216828479 0.175361683472161 0.405327156919514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"get" 0 0 0 0 0 1.05820105820106 0 0.21505376344086 0 0 0.213219616204691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368459837877671 0.11685655857435 0.0471475719000471 0.076103500761035 0.125260960334029 0.0301477238468496 0.0341296928327645 0.0454338936846888 0.0538647993536224 0 0.131521262604121 0.0579038795599305 0 0 0.196795052010121 0.0969227041434456 0.244831338411317 0.0477099236641221 0.0793440888653795 0.118427285646613 0.172711571675302 0.152485513876182 0.0468384074941452 0.078781512605042 0.171526586620926 0.233372228704784 0.147637795275591 0.0272108843537415 0.0815217391304348 0.263157894736842
"ssal" 0 0 0.8 0 0.313479623824451 0 0 0 0.431034482758621 0 0 0 0 0 0 0 0 0.206611570247934 0 0 0 0 0.158957240502305 0.0746268656716418 0.134770889487871 0.0921149594694178 0 0.0471475719000471 0.190258751902588 0.208768267223382 0.211034066927947 0.102389078498294 0.136301681054066 0 0.0323624595469256 0.131521262604121 0.0289519397799653 0 0 0 0.0726920281075842 0.136017410228509 0.0954198473282443 0.0793440888653795 0.118427285646613 0.074019245003701 0.0609942055504727 0.0702576112412178 0.105042016806723 0.114351057747284 0.0933488914819137 0.123031496062992 0.0816326530612245 0 0
"illÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0.120409391932571 0.140567894292944 0.0484613520717228 0.163220892274211 0.190839694656489 0.0793440888653795 0.0473709142586452 0.123365408339502 0.182982616651418 0.117096018735363 0.341386554621849 0.142938822184105 0.116686114352392 0.246062992125984 0.272108843537415 0.298913043478261 0
"al„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.413223140495868 0 0.307692307692308 0.19723865877712 0.206611570247934 0 0 0 0 0.031791448100461 0.149253731343284 0 0.110537951363301 0 0.141442715700141 0.0380517503805175 0.0417536534446764 0.0602954476936991 0.068259385665529 0.181735574738755 0.0269323996768112 0.0323624595469256 0.0438404208680403 0.0289519397799653 0.0777000777000777 0.0602046959662854 0.0281135788585887 0.121153380179307 0.163220892274211 0.0238549618320611 0.158688177730759 0.142112742775936 0.172711571675302 0.182982616651418 0.0234192037470726 0.078781512605042 0.114351057747284 0.116686114352392 0.0492125984251969 0.217687074829932 0.0543478260869565 0.087719298245614
